group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
decrypt,decrypt M9689,,,,3380079776.0,ns,1
decrypt,decrypt M9689,,,,3379257732.0,ns,1
decrypt,decrypt M9689,,,,3374339429.0,ns,1
decrypt,decrypt M9689,,,,3387362016.0,ns,1
decrypt,decrypt M9689,,,,3384377067.0,ns,1
decrypt,decrypt M9689,,,,3423553226.0,ns,1
decrypt,decrypt M9689,,,,3404404107.0,ns,1
decrypt,decrypt M9689,,,,3417835288.0,ns,1
decrypt,decrypt M9689,,,,3406132596.0,ns,1
decrypt,decrypt M9689,,,,3444390239.0,ns,1
decrypt,decrypt M9689,,,,3419058259.0,ns,1
decrypt,decrypt M9689,,,,3560634337.0,ns,1
decrypt,decrypt M9689,,,,3541005781.0,ns,1
decrypt,decrypt M9689,,,,3495462161.0,ns,1
decrypt,decrypt M9689,,,,3814548242.0,ns,1
decrypt,decrypt M9689,,,,3589324825.0,ns,1
decrypt,decrypt M9689,,,,3465245134.0,ns,1
decrypt,decrypt M9689,,,,3414898814.0,ns,1
decrypt,decrypt M9689,,,,3458713809.0,ns,1
decrypt,decrypt M9689,,,,3409581246.0,ns,1
decrypt,decrypt M9689,,,,3378944231.0,ns,1
decrypt,decrypt M9689,,,,3391208517.0,ns,1
decrypt,decrypt M9689,,,,3399240391.0,ns,1
decrypt,decrypt M9689,,,,3407340590.0,ns,1
decrypt,decrypt M9689,,,,3385016893.0,ns,1
decrypt,decrypt M9689,,,,3392386990.0,ns,1
decrypt,decrypt M9689,,,,3370117254.0,ns,1
decrypt,decrypt M9689,,,,3393905712.0,ns,1
decrypt,decrypt M9689,,,,3385820540.0,ns,1
decrypt,decrypt M9689,,,,3389056525.0,ns,1
decrypt,decrypt M9689,,,,3383502011.0,ns,1
decrypt,decrypt M9689,,,,3382892558.0,ns,1
decrypt,decrypt M9689,,,,3408295316.0,ns,1
decrypt,decrypt M9689,,,,3403681417.0,ns,1
decrypt,decrypt M9689,,,,3411927163.0,ns,1
decrypt,decrypt M9689,,,,3431153160.0,ns,1
decrypt,decrypt M9689,,,,3494669876.0,ns,1
decrypt,decrypt M9689,,,,3943173608.0,ns,1
decrypt,decrypt M9689,,,,3578477254.0,ns,1
decrypt,decrypt M9689,,,,3617369549.0,ns,1
decrypt,decrypt M9689,,,,3475970847.0,ns,1
decrypt,decrypt M9689,,,,3487869708.0,ns,1
decrypt,decrypt M9689,,,,3405093817.0,ns,1
decrypt,decrypt M9689,,,,3387693793.0,ns,1
decrypt,decrypt M9689,,,,3391868883.0,ns,1
decrypt,decrypt M9689,,,,3409161251.0,ns,1
decrypt,decrypt M9689,,,,3412022442.0,ns,1
decrypt,decrypt M9689,,,,3415231016.0,ns,1
decrypt,decrypt M9689,,,,3546539704.0,ns,1
decrypt,decrypt M9689,,,,3464229467.0,ns,1
decrypt,decrypt M9689,,,,3416301597.0,ns,1
decrypt,decrypt M9689,,,,3390718207.0,ns,1
decrypt,decrypt M9689,,,,3394289672.0,ns,1
decrypt,decrypt M9689,,,,3394200518.0,ns,1
decrypt,decrypt M9689,,,,3403788766.0,ns,1
decrypt,decrypt M9689,,,,3416517227.0,ns,1
decrypt,decrypt M9689,,,,3479637461.0,ns,1
decrypt,decrypt M9689,,,,3416662812.0,ns,1
decrypt,decrypt M9689,,,,3506452646.0,ns,1
decrypt,decrypt M9689,,,,3463054898.0,ns,1
