group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
find_g_h,find_g_h M31,,,,732590.0,ns,5
find_g_h,find_g_h M31,,,,2396876.0,ns,10
find_g_h,find_g_h M31,,,,3389189.0,ns,15
find_g_h,find_g_h M31,,,,4943133.0,ns,20
find_g_h,find_g_h M31,,,,6535276.0,ns,25
find_g_h,find_g_h M31,,,,6489324.0,ns,30
find_g_h,find_g_h M31,,,,8077626.0,ns,35
find_g_h,find_g_h M31,,,,9541969.0,ns,40
find_g_h,find_g_h M31,,,,8712794.0,ns,45
find_g_h,find_g_h M31,,,,13403325.0,ns,50
find_g_h,find_g_h M31,,,,11181392.0,ns,55
find_g_h,find_g_h M31,,,,14550050.0,ns,60
find_g_h,find_g_h M31,,,,15641741.0,ns,65
find_g_h,find_g_h M31,,,,15880863.0,ns,70
find_g_h,find_g_h M31,,,,17052239.0,ns,75
find_g_h,find_g_h M31,,,,18757099.0,ns,80
find_g_h,find_g_h M31,,,,18179618.0,ns,85
find_g_h,find_g_h M31,,,,18394785.0,ns,90
find_g_h,find_g_h M31,,,,18599128.0,ns,95
find_g_h,find_g_h M31,,,,23069115.0,ns,100
find_g_h,find_g_h M31,,,,20084910.0,ns,105
find_g_h,find_g_h M31,,,,21735089.0,ns,110
find_g_h,find_g_h M31,,,,23397766.0,ns,115
find_g_h,find_g_h M31,,,,31071802.0,ns,120
find_g_h,find_g_h M31,,,,29702230.0,ns,125
find_g_h,find_g_h M31,,,,28480710.0,ns,130
find_g_h,find_g_h M31,,,,27843867.0,ns,135
find_g_h,find_g_h M31,,,,30752438.0,ns,140
find_g_h,find_g_h M31,,,,27974951.0,ns,145
find_g_h,find_g_h M31,,,,30983738.0,ns,150
find_g_h,find_g_h M31,,,,32226347.0,ns,155
find_g_h,find_g_h M31,,,,34241774.0,ns,160
find_g_h,find_g_h M31,,,,34968147.0,ns,165
find_g_h,find_g_h M31,,,,34661284.0,ns,170
find_g_h,find_g_h M31,,,,39364036.0,ns,175
find_g_h,find_g_h M31,,,,37646466.0,ns,180
find_g_h,find_g_h M31,,,,38510629.0,ns,185
find_g_h,find_g_h M31,,,,39385756.0,ns,190
find_g_h,find_g_h M31,,,,39693388.0,ns,195
find_g_h,find_g_h M31,,,,45452775.0,ns,200
find_g_h,find_g_h M31,,,,42159751.0,ns,205
find_g_h,find_g_h M31,,,,47127954.0,ns,210
find_g_h,find_g_h M31,,,,47133611.0,ns,215
find_g_h,find_g_h M31,,,,45875289.0,ns,220
find_g_h,find_g_h M31,,,,46342498.0,ns,225
find_g_h,find_g_h M31,,,,50431593.0,ns,230
find_g_h,find_g_h M31,,,,51493324.0,ns,235
find_g_h,find_g_h M31,,,,50701024.0,ns,240
find_g_h,find_g_h M31,,,,57745476.0,ns,245
find_g_h,find_g_h M31,,,,55798000.0,ns,250
find_g_h,find_g_h M31,,,,56470390.0,ns,255
find_g_h,find_g_h M31,,,,55510342.0,ns,260
find_g_h,find_g_h M31,,,,55926779.0,ns,265
find_g_h,find_g_h M31,,,,60866698.0,ns,270
find_g_h,find_g_h M31,,,,65290801.0,ns,275
find_g_h,find_g_h M31,,,,57698893.0,ns,280
find_g_h,find_g_h M31,,,,66314961.0,ns,285
find_g_h,find_g_h M31,,,,62186897.0,ns,290
find_g_h,find_g_h M31,,,,65594033.0,ns,295
find_g_h,find_g_h M31,,,,69005709.0,ns,300
find_g_h,find_g_h M31,,,,65161183.0,ns,305
find_g_h,find_g_h M31,,,,64230815.0,ns,310
find_g_h,find_g_h M31,,,,73861056.0,ns,315
find_g_h,find_g_h M31,,,,70962193.0,ns,320
find_g_h,find_g_h M31,,,,69811692.0,ns,325
find_g_h,find_g_h M31,,,,75200520.0,ns,330
find_g_h,find_g_h M31,,,,69995222.0,ns,335
find_g_h,find_g_h M31,,,,73560608.0,ns,340
find_g_h,find_g_h M31,,,,71582895.0,ns,345
find_g_h,find_g_h M31,,,,71046058.0,ns,350
find_g_h,find_g_h M31,,,,73049472.0,ns,355
find_g_h,find_g_h M31,,,,81367753.0,ns,360
find_g_h,find_g_h M31,,,,73695883.0,ns,365
find_g_h,find_g_h M31,,,,76589158.0,ns,370
find_g_h,find_g_h M31,,,,82604845.0,ns,375
find_g_h,find_g_h M31,,,,79578879.0,ns,380
find_g_h,find_g_h M31,,,,83029454.0,ns,385
find_g_h,find_g_h M31,,,,84046554.0,ns,390
find_g_h,find_g_h M31,,,,90837287.0,ns,395
find_g_h,find_g_h M31,,,,87934722.0,ns,400
find_g_h,find_g_h M31,,,,86960637.0,ns,405
find_g_h,find_g_h M31,,,,84741847.0,ns,410
find_g_h,find_g_h M31,,,,83344340.0,ns,415
find_g_h,find_g_h M31,,,,89223284.0,ns,420
find_g_h,find_g_h M31,,,,91809068.0,ns,425
find_g_h,find_g_h M31,,,,90399059.0,ns,430
find_g_h,find_g_h M31,,,,86599859.0,ns,435
find_g_h,find_g_h M31,,,,92679586.0,ns,440
find_g_h,find_g_h M31,,,,97397628.0,ns,445
find_g_h,find_g_h M31,,,,104208678.0,ns,450
find_g_h,find_g_h M31,,,,98762514.0,ns,455
find_g_h,find_g_h M31,,,,98136006.0,ns,460
find_g_h,find_g_h M31,,,,105768277.0,ns,465
find_g_h,find_g_h M31,,,,100205624.0,ns,470
find_g_h,find_g_h M31,,,,102563600.0,ns,475
find_g_h,find_g_h M31,,,,101550893.0,ns,480
find_g_h,find_g_h M31,,,,103349894.0,ns,485
find_g_h,find_g_h M31,,,,101832546.0,ns,490
find_g_h,find_g_h M31,,,,103324677.0,ns,495
find_g_h,find_g_h M31,,,,113301996.0,ns,500
